Date,Price,Volume
"Jan 11, 2021",82507.90,48475
"Jan 12, 2021",85746.90,87936
"Jan 13, 2021",85642.30,57619
"Jan 14, 2021",88749.65,55671
"Jan 15, 2021",87551.75,57495
"Jan 18, 2021",85661.85,30785
"Jan 19, 2021",87197.55,21305
"Jan 20, 2021",93081.50,80494
"Jan 21, 2021",91712.90,111415
"Jan 22, 2021",92305.95,90867
"Jan 25, 2021",89638.35,60275
"Jan 27, 2021",88577.75,58528
"Jan 28, 2021",87487.70,51944
"Jan 29, 2021",84069.15,56240
"Feb 01, 2021",88133.65,46017
"Feb 02, 2021",90745.95,51519
"Feb 03, 2021",89963.50,44550
"Feb 04, 2021",92181.95,63583
"Feb 05, 2021",90693.05,49120
"Feb 08, 2021",90870.75,36568
"Feb 09, 2021",93597.90,69603
"Feb 10, 2021",96973.85,72305
"Feb 11, 2021",90084.70,182954
"Feb 12, 2021",91278.05,138059
"Feb 15, 2021",90643.90,54272
"Feb 16, 2021",89575.35,58998
"Feb 17, 2021",89184.50,39383
